UI_20150317_000001	{@st41b}เรียนรู้ Attributes{nl}จาก Masters ของแต่ละสายอาชีพ{/}
UI_20150317_000450	{memo X}{@st41b}สุ่ม
UI_20150317_000451	{memo X}{@st41}การแบ่ง EXP
UI_20150317_000452	{memo X}{@st41b}แบ่งตามบุคคล
UI_20150317_000453	{memo X}{@st41b}แบ่งเท่ากัน
UI_20150317_000454	{memo X}{@st41b}แบ่งตาม Level 
UI_20150317_000455	{memo X}{@st41}การแบ่ง Quest
UI_20150317_000456	{memo X}{@st41b}เปิด
UI_20150317_000457	{memo X}{@st41b}ปิด
UI_20150317_000458	{@st41b}สร้างปาร์ตี้
UI_20150317_000459	{@st43}รายการปาร์ตี้สาธาณะ {/}
UI_20150317_000460	{@st59b}รายการปาร์ตี้สาธาณะ{nl}{@st59s} - ค้นหา Party ที่คุณต้องการจะเข้าร่วม {nl} - ติ๊ก "ใช้การค้นหา" เพื่อค้นหาเงื่อนไขของ Party ที่คุณต้องการเข้าร่วม {/}
UI_20150317_000461	{@st59}ปิดหน้าต่างรายการปาร์ตี้{/}
UI_20150317_000462	ใช้การค้นหา
UI_20150317_000463	การแบ่งปัน Quest
UI_20150317_000464	การแบ่งปัน EXP
UI_20150317_000465	การแบ่งปัน Item
UI_20150317_000466	{@st43}เชิญ
UI_20150317_000467	{@st41b}เชิญ{/}
UI_20150317_000468	{memo X}{s18}{ol}{gr gradation1}Logout PC rules{/}
UI_20150317_000469	{ol}Conditions for applying rules
UI_20150317_000470	{ol}Action for applying rules
UI_20150317_000471	Enter a name for the rule
UI_20150317_000472	{Gr gradation1}Registration{/}
UI_20150317_000473	Register Rules
UI_20150317_000474	{Gr gradation1}ยกเลิก{/}
UI_20150317_000475	Cancel Action
UI_20150317_000476	{@st43}Companion Info
UI_20150317_000477	{@st59b} Companion Info{nl}{@st59s} - You can set your Companion to Active or in Rest Mode using the button below. {nl} - The attributes and equipped items of your Companion can be customized. {/}
UI_20150317_000478	{@st59}Close Companion Info{/}
UI_20150317_000479	{memo X}{@st41b}Name : {@sti9}%s{/}
UI_20150317_000480	{memo X}{@sti9}%s{@st41b}Closeness : {@sti9}%s {@st41b}Level{/}
UI_20150317_000481	{memo X}{@st41b}EXP{/}
UI_20150317_000482	{memo X}{@st41b}Stamina{/}
UI_20150317_000483	{memo X}{@st41b}Closeness{/}
UI_20150317_000484	{memo X}{@st41b}Attributes and Information
UI_20150317_000485	{@st43}Companion{/}
UI_20150317_000486	{@st59b}Companion{nl}{@st59s} - Click on an item in the list to view more information. {/}
UI_20150317_000487	{@st59}Close Companion{/}
UI_20150317_000488	{@st59}Close Help window{/}
UI_20150317_000489	{@st59}Help{nl} - View detailed information and tips. {nl} - View other topics from the Help List{/}
UI_20150317_000490	{@st43}Help{/}
UI_20150317_000491	Help Topics
UI_20150317_000492	{ol}{#AAAA00}{s16}Elapsed Time : %s
UI_20150317_000493	{@st43}Poison Pot{/}
UI_20150317_000494	{@st59}Close Poison Pot UI{/}
UI_20150317_000495	{@st59}Need to write{/}
UI_20150317_000496	{memo X}The amount of poison: %s
UI_20150317_000497	{memo X}Items that can be used to Craft poison
UI_20150317_000498	{memo X}เลือกทั้งหมด
UI_20150317_000499	คลิกอีกครั้งเพื่อยกเลิกไอเท็มที่เลือกทั้งหมด
UI_20150317_000500	{memo X}Crafting
UI_20150317_000501	{memo X}shuffle shuffle mix and shuffle
UI_20150317_000502	{@st43}Category{/}
UI_20150317_000503	{@st43}Me{/}
UI_20150317_000504	{@st43}Object{/}
UI_20150317_000505	{@st43}Level{/}
UI_20150317_000506	{@st43}เงิน{/}
UI_20150317_000507	{@st43}Rate{/}
UI_20150317_000508	{@st43}PvP Win rate{/}
UI_20150317_000509	{@st59}Close{/}
UI_20150317_000510	{@sti5}Total Purchase Amount : %s{/}
UI_20150317_000511	{@sti5}Total Amount : %s{/}
UI_20150317_000512	{@st41b} Purchase
UI_20150317_000513	{memo X}{@st43}Gained materials for a craftable item!
UI_20150317_000514	{@st43}Magnum Opus{/}
UI_20150317_000515	{@st41}Delete All
UI_20150317_000516	{memo X}{@st42}Pension object {@stx1}(%s required){/}
UI_20150317_000517	{@st41}Combine
UI_20150317_000518	{@st43}เควส{/}
UI_20150317_000519	{@st59b}Quests{nl}{@st59s} - When you are on a new quest, it will be added to the quest tracker. {nl} - A main quest is displayed in yellow color, while a subquest is displayed in blue. {nl} - The arrow on the character's foot leads to the location of your quest. {nl} - If you completed a quest, a 'Return' icon is displayed on the quest tracker. {nl}    (Teleports you to the Quest NPC using the Backspace key or a mouse-click) {nl} - Add or remove quests in the quest tracker by ticking or unticking the box in front of the quest name. {/}
UI_20150317_000520	{@st41b}กำลังทำ{/}
UI_20150317_000521	{@st41b}ยอมแพ้{/}
UI_20150317_000522	{@st43}{s22}รายละเอียดเควส{/}
UI_20150317_000523	Mission Complete
UI_20150317_000524	{@st41}Complete{/}
UI_20150317_000525	Mission Progress Info
UI_20150317_000526	{s18}{ol}รายละเอียดเควส
UI_20150317_000527	{s16}Time Left
UI_20150317_000528	Use quest item
UI_20150317_000529	Quest Hint
UI_20150317_000530	{@st41}ยืนยัน{/}
UI_20150317_000531	{@st43}{s22}เควสเสร็จสมบูรณ์{/}
UI_20150317_000532	{@st41b}เสร็จสิ้น{/}
UI_20150317_000533	{@st41}Accept{/}
UI_20150317_000534	{@st41}Decline{/}
UI_20150317_000535	{@st44}Go Back{/}
UI_20150317_000536	Which quest would you like to go back to?
UI_20150317_000537	{memo X}{@st41b}Quest class name{/}
UI_20150317_000538	{@st59}Expand slot {/}
UI_20150317_000539	{@st59}Reduce slot{/}
UI_20150317_000540	{memo X}{@st59}Summon Companion.{/}
UI_20150317_000541	{@st44}Menu{/}
UI_20150317_000542	{@st60}Character Selection{/}
UI_20150317_000543	{@st60}Logout{/}
UI_20150317_000544	{@st60}ออกจากเกม{/}
UI_20150317_000545	{@st60}ตั้งค่าเกม{/}
UI_20150317_000546	{@st60}Go Back{/}
UI_20150317_000547	{@st41}Skip Tutorial{/}
UI_20150317_000548	{@st41}Character Selection{/}
UI_20150317_000549	{@st41}Logout{/}
UI_20150317_000550	{@st41}ออกจากเกม{/}
UI_20150317_000551	{@st41}Go Back{/}
UI_20150317_000552	{@st43}{s22}Gather Raid!
UI_20150317_000553	{@st41b}Monsters are approaching the outskirts of the town castle. Only you can solve this problem.
UI_20150317_000554	{@st43}{s22}ตั้งค่าเกม{/}
UI_20150317_000555	{@sti7}Searching parties for raid...{/}
UI_20150317_000556	{@st41b}Cancel participation
UI_20150317_000557	{@st41b}I'll try to solve it!
UI_20150317_000558	{@st41b}I don't think I can help this time...
UI_20150317_000559	{@sti7}{s24}Select Raid Rewards{/}
UI_20150317_000560	{@st42b}Remaining time {@st43}%s{@st42b} seconds{/}
UI_20150317_000561	{@st41b}Increase the number of selections
UI_20150317_000562	{@43b}{s22} No. of times selectable : {@st43}%s{/}
UI_20150317_000563	shadow_box tentativeremoval
UI_20150317_000564	{@st43}Ranking{/}
UI_20150317_000565	{@st59}Close Rankings Window{/}
UI_20150317_000566	{@st41}Monster Kill Top 100{/}
UI_20150317_000567	{@st41}Damage Top 100{/}
UI_20150317_000568	{@st41}Money Money Top 100{/}
UI_20150317_000569	{@st41}Level Up Top 100{/}
UI_20150317_000570	{@st41b}Menu{/}
UI_20150317_000571	{@st43}{s22}Enhance Item{/}
UI_20150317_000572	{@st41b}Selected Item
UI_20150317_000573	{@st41b}Anvil
UI_20150317_000574	{@st41}{s20}Anvil Hit Count :{@st43} %s
UI_20150317_000575	{@st41} {s20}ราคา : %s
UI_20150317_000576	{@st41b}เสริมพลัง{/}
UI_20150317_000577	{@st59}Start Item Enhancement{/}
UI_20150317_000578	{@st59}Close Enhancement{/}
UI_20150317_000579	{@st41b} ท่านต้องการเสริมพลังด้วย {@sti9}×%s{/} ไอเท็มที่ถูกเลือก?{/}
UI_20150317_000580	{memo X}{@st43}Enhance
UI_20150317_000581	{@st44}Enhance Item{/}
UI_20150317_000582	{s24}{b}{#000000}Enhancement Completed!
UI_20150317_000583	{@st41}Enhance Again{/}
UI_20150317_000584	{@st41}Close{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Repair Equipment{/}
UI_20150317_000586	Equipped Equipment
UI_20150317_000587	Carried Equipment
UI_20150317_000588	{Gr gradation1}เลือกทั้งหมด{/}
UI_20150317_000589	เลือกทั้งหมด
UI_20150317_000590	{Gr gradation1}ซ่อมแซม{/}
UI_20150317_000591	{@st43}ซ่อมแซม{/}
UI_20150317_000592	{memo X}List of items for repair
UI_20150317_000593	{@st41b}ค่าซ่อมแซม{/}
UI_20150317_000594	{@st41b}จำนวนเงินที่มี{/}
UI_20150317_000595	{@st41b}ซ่อมแซมอุปกรณ์{/}
UI_20150317_000596	ซ่อมแซมอุปกรณ์ที่้เลือก
UI_20150317_000597	{@st59}Close Item Repair{/}
UI_20150317_000598	{@st43}Repair Item{/}
UI_20150317_000599	{@st41}List of items for Repair{/}
UI_20150317_000600	{@st44}Item Repair{/}
UI_20150317_000601	{@st42}ซ่อมแซม{/}
UI_20150317_000602	{@st59}Repair as current settings{/}
UI_20150317_000603	{@st59}ไม่สามารถซ่อมแซมได้{/}
UI_20150317_000604	{@st44}Resume{/}
UI_20150317_000605	{memo X}{@st41b}You have become {/}{s20}{#cc6600}{ol} incapable of combat{/}{@st41b}{/}
UI_20150317_000606	{memo X}{@st41b}Respawn from the nearest Revival Point{/}
UI_20150317_000607	{memo X}{@st41b}Respawn here (requires %s iCoins) {/}
UI_20150317_000608	{memo X}{@st41b}Return to field{/}
UI_20150317_000609	{memo X}{@st41b}Abandon quest and restart{/}
UI_20150317_000610	{memo X}{@st41b}Try again{/}
UI_20150317_000611	Sanctuary of Resurrection (70031)
UI_20150317_000612	This item is required.
UI_20150317_000613	Rest Quickslot
UI_20150317_000614	{@st43}Dialog box{/}
UI_20150317_000615	Temporary Name
UI_20150317_000616	{memo X}{@st41b} {s18} Your inventory lacks space. 
UI_20150317_000617	{memo X}You cannot obtain the item because your inventory is full{nl}Make sure you have enough space in your inventory.
UI_20150317_000618	{@st44}Item Set acquired!{/}
UI_20150317_000619	Please select an item
UI_20150317_000620	{memo X}{@st59b} shop {nl} {@st59s} - If you want to bulk purchase an item number, then right-click input {nl} - Use the mouse double right-click the item you want to sell quantity {/}
UI_20150317_000621	{@st59}ปิดร้านค้า{/}
UI_20150317_000622	{@st59}First Page{/}
UI_20150317_000623	{@st59}Next Page{/}
UI_20150317_000624	{@st59}Last Page{/}
UI_20150317_000625	{@st41b}คืนค่า{/}
UI_20150317_000626	{@st59}Reset Shopping Cart{/}
UI_20150317_000627	{@st41b}ยืนยัน{/}
UI_20150317_000628	{@st59}Confirm Transaction{/}
UI_20150317_000629	{@st43}ร้านค้า{/}
UI_20150317_000630	{@st41b}ไอเท็มที่ซื้อ{/}
UI_20150317_000631	{@st41b}ไอเท็มที่ขาย{/}
UI_20150317_000632	{memo X}{@st41b}ราคา{/}
UI_20150317_000633	{memo X}{@st41b}จำนวนเงิน{/}
UI_20150317_000634	{memo X}{@st41b}My Sold Items{/}
UI_20150317_000635	{@st41}Empty slots{/}
UI_20150317_000636	{@st43}Total{/}
UI_20150317_000637	{@st41}Settle Transaction{/}
UI_20150317_000638	{@st41}After Transaction{/}
UI_20150317_000639	{@st41}Items purchased{/}
UI_20150317_000640	{memo X}{@sti1c}Simony
UI_20150317_000641	{@st41}Crafting Skills
UI_20150317_000642	{@st42}Level %s{/}
UI_20150317_000643	Crafting costs
UI_20150317_000644	Crafting Qty
UI_20150317_000645	Approximately %s seconds consumed
UI_20150317_000646	{@st41}Create
UI_20150317_000647	{memo X}${@st43}Skills และ Attributes{/}
UI_20150317_000648	{memo X}${@st59}Close Classes และ Skills{/}
UI_20150317_000649	{@st59b}อาชีพ{nl}{@st59s}- ท่านสามารถเรียนสกิลใหม่ได้ด้วยการเปลี่ยนอาชีพในสายอาชีพของท่าน. {nl} - ท่านสามารถเลือก 3 อาชีพที่มีอยู่ในสายอาชีพของท่านจากการเปลี่ยนอาชีพ 1st และ 2nd {nl} - ท่านสามารถเปลี่ยนอาชีพเป็นอาชีพเดิมได้เพียง 3 ครั้ง {nl} - ท่านไม่สามารถเปลี่ยนกลับไปยังอาชีพเดิมของท่านได้ {nl} - ท่านสามารถใช้ skill points ในการอัพสกิล {nl} - ท่านสามารถเลือกอาชีพเดิมได้{nl}{@st59b}สกิล{nl}{@st59s} - ท่านสามารถอัพสกิลได้สูงสุดที่ 5 เลเวล ต่อ 1 ระดับอาชีพเท่านั้น{nl} - Attributes สามารถเรียนได้จาก Masters ของแต่ละอาชีพและสามารถเห็นได้ที่ใต้สกิลของท่าน. {/}
UI_20150317_000650	{memo X}{@st41b}Apply{/}
UI_20150317_000651	{@st59}Apply{/}
UI_20150317_000652	Cleric
UI_20150317_000653	{@st59}ยกเลิก{/}
UI_20150317_000654	Learning {#ff4400}%s (Lv. %s){/}...
UI_20150317_000655	Psychohassle
UI_20150317_000656	%s minutes left
UI_20150317_000657	{@st43}Pose{/}
UI_20150317_000658	{@st59}Close Pose{/}
UI_20150317_000659	{@st41}Board{/}
UI_20150317_000660	{@st41}Trade{/}
UI_20150317_000661	{@st41}Social Functions{/}
UI_20150317_000662	{@st41b}Write{/}
UI_20150317_000663	{@st41}Register{/}
UI_20150317_000664	{@st59}Register post{/}
UI_20150317_000665	{@st41}Start MyPage{/}
UI_20150317_000666	{@st59}Publish MyPage{/}
UI_20150317_000667	{@st59}Write greetings{/}
UI_20150317_000668	{@st41b}1. Menu{/}
UI_20150317_000669	{@st41}Visit{/}
UI_20150317_000670	{@st59}Visit MyPage{/}
UI_20150317_000671	{@st41}Sell{/}
UI_20150317_000672	{@st59}Sell item{/}
UI_20150317_000673	{@st43}Living{/}
UI_20150317_000674	{@st59}Close living{/}
UI_20150317_000675	{@st41}View all{/}
UI_20150317_000676	{@st41}Create Map{/}
UI_20150317_000677	{@st41}%s/min (%s in hand){/}
UI_20150317_000678	Keyboard Warrior
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Level{/}
UI_20150317_000680	{@st41_yellow}Employment Time
UI_20150317_000681	{@st43}Graffiti{/}
UI_20150317_000682	{@st59}Close Spray{/}
UI_20150317_000683	{@st41b}Tip : Draw a picture in the frame below{/}
UI_20150317_000684	{@st41b}Colors{/}
UI_20150317_000685	{@st41b}Quantity{/}
UI_20150317_000686	{@st41b}Brush{/}
UI_20150317_000687	{@st43}Draw{/}
UI_20150317_000688	{@st59}Draw the completed picture on the ground.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Save{/}{/}
UI_20150317_000690	{@st59}Save drawings{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Load{/}{/}
UI_20150317_000692	{@st59}Load pictures that you drew.{/}
UI_20150317_000693	{@st59}Selected color 1{/}
UI_20150317_000694	{@st59}Selected color 2{/}
UI_20150317_000695	{@st59}Color List{/}
UI_20150317_000696	{@st59}Selected Brush{/}
UI_20150317_000697	{@st59}Brush 1{/}
UI_20150317_000698	{@st59}Brush 2{/}
UI_20150317_000699	{@st59}Brush 3{/}
UI_20150317_000700	{@st59}Brush 4{/}
UI_20150317_000701	{@st59}Brush 5{/}
UI_20150317_000702	{@st59}Brush 6{/}
UI_20150317_000703	{@st49}People who like this{/}
UI_20150317_000704	{s20}{#050505}Describe whatever
UI_20150317_000705	{@st41} ทั้งหมด {/}
UI_20150317_000706	{@st41} Party {/}
UI_20150317_000707	{@st41} Monster {/}
UI_20150317_000708	{memo X}{@st41b}{#f0dcaa}Remaining Status Points ▶ {@st46}%s
UI_20150317_000709	{@st59b}ข้อมูลตัวละคร{nl}{@st59s}- Status : เมื่อท่านเลเวลอัพ ท่านสามารถอัพสเตตัสได้ด้วย Points ที่ได้มาในแต่ละเลเวล เมื่ออัพ status ใดๆ ครบ 5 ครั้ง ท่านจะได้รับแต้มโบนัสพิเศษเพิ่ม {nl}- ข้อมูล : นี่คือข้อมูลของตัวละครของท่านโดยยึดจากค่า status ปัจจุบันและอุปกรณ์สวมใส่ {nl}- ฉายา : ฉายาสามารถรับได้จากทำเควส ความสำเร็จ ได้ครบตามเงื่อนไข {nl} {/}
UI_20150317_000710	{@st41b}ข้อมูล{/}
UI_20150317_000711	{memo X}{@st41b}ฉายา{/}
UI_20150317_000712	Show Class
UI_20150317_000713	Show Character Name
UI_20150317_000714	{@st59}เปลี่ยนชื่อตัวละคร{/}
UI_20150317_000715	{memo X}{@st41b}Apply
UI_20150317_000716	{@st59}Apply{/}
UI_20150317_000717	{@st41b}ยกเลิก
UI_20150317_000718	{memo X}{@st59}ยกเลิก{/}
UI_20150317_000719	PC Name
UI_20150317_000720	{@st41_yellow}Level: {@st41}%s{/}
UI_20150317_000721	{memo X}{@st41_yellow}Mercenary Skills
UI_20150317_000722	{@st43}Attack Effects{/}
UI_20150317_000723	{@st43}Defense Effects{/}
UI_20150317_000724	{@st43}Stat{/}
UI_20150317_000725	systemmenu_vertical tentative removal
UI_20150317_000726	{@st59}หน้าต่างข้อมูลตัวละคร (F1){/}
UI_20150317_000727	{@st59}กระเป๋า (F2){/}
UI_20150317_000728	{@st59}Skills และ Attributes (F3){/}
UI_20150317_000729	{@st59}บันทึกการผจญภัย (F4){/}
UI_20150317_000730	{@st59}ภารกิจ (F5){/}
UI_20150317_000731	{@st59}ปาร์ตี้ (F6){/}
UI_20150317_000732	{@st59}เพื่อน (F7){/}
UI_20150317_000733	{@st59}มาโคร (F8) {/}
UI_20150317_000734	{@st59}Companion (F9) {/}
UI_20150317_000735	{@st59}ช่วยเหลือ (F10) {/}
UI_20150317_000736	{@st59}เมนู (Esc){/}
UI_20150317_000737	{@st59}Necronomicon{/}
UI_20150317_000738	ช่วยเหลือ(F1)
UI_20150317_000739	Contents
UI_20150317_000740	แสดงรายละเอียด
UI_20150317_000741	{@st43}ตั้งค่าเกม{/}
UI_20150317_000742	{@st43}ตัวเกม{/}
UI_20150317_000743	{memo X}{@st41b}Show acquired EXP{/}
UI_20150317_000744	{memo X}{@st41b}แสดงชื่อตัวละคร{/}
UI_20150317_000745	{memo X}{@st41b}Show Team Name only{/}
UI_20150317_000746	{memo X}{@st41b}Show Quest Guide{/}
UI_20150317_000747	{@st43}ตั้งค่าหน้าจอ{/}
UI_20150317_000748	{@st43}Graphics{/}
UI_20150317_000749	{memo X}{@st41b}Full Screen{/}
UI_20150317_000750	{memo X}{@st41b}Windowed Mode{/}
UI_20150317_000751	{@st43}ระดับเสียง{/}
UI_20150317_000752	{memo X}{@st41b}Sound Effects Volume (%s){/}
UI_20150317_000753	{memo X}{@st41b}BGM Volume (%s){/}
UI_20150317_000754	{memo X}{@st41b}Volume (%s){/}
UI_20150317_000755	{@st43}{b}เลือกภาษา{/}
UI_20150317_000756	{@st59}ปิดหน้าต่างตั้งค่า{/}
UI_20150317_000757	{memo X}Lowest-mode {@st41b} {/}
UI_20150317_000758	{@st41b}View{/}
UI_20150317_000759	{@st59}Credits{/}
UI_20150317_000760	Target buff window
UI_20150317_000761	{@st46}IMC's picture
UI_20150317_000762	{@st46}%s's picture
UI_20150317_000763	{@st46}Like
UI_20150317_000764	{@st46}Report
UI_20150317_000765	{@st46}Use preservatives
UI_20150317_000766	{@st46}Remove Picture
UI_20150317_000767	Snow Hallucination
UI_20150317_000768	Bouquet
UI_20150317_000769	{@st41} Gifts
UI_20150317_000770	Please enter a quantity
UI_20150317_000771	{@st53b}%s Wins %s Loss
UI_20150317_000772	{@st42}Today's Schedule
UI_20150317_000773	{@st53}To Start :
UI_20150317_000774	{@st53b}Gifts received : ×%s
UI_20150317_000775	{@st43b}Send gift to %s{/}
UI_20150317_000776	{@st55_a}Next game
UI_20150317_000777	{@st53}- Click on the name to spectate{nl}- Right-click to send a gift
UI_20150317_000778	My character as camera
UI_20150317_000779	{@st55_a}Congratulations!
UI_20150317_000780	{@st42}Switch Camera
UI_20150317_000781	{@st44}บันทึกการผจญภัย{/}
UI_20150317_000782	{@st59}Change view settings{/}
UI_20150317_000783	{@st41} Statistics {/}
UI_20150317_000784	{@st41}Crafting{/}
UI_20150317_000785	{@st41} Hunt {/}
UI_20150317_000786	{@st41} Help {/}
UI_20150317_000787	{@st44}Wiki page{/}
UI_20150317_000788	{@st42}Information{/}
UI_20150317_000789	{@st42}Details{/}
UI_20150317_000790	{@st42}Combat{/}
UI_20150317_000791	{@st42}Acquire{/}
UI_20150317_000792	{@st59}Close page{/}
UI_20150317_000793	{memo X}{@st43}Battlefield
UI_20150317_000794	{memo X}{@st59}Close Battlefield.
UI_20150317_000795	{memo X}(Bronze 3)
UI_20150317_000796	{@sti8}Points to earn today : {nl}%s{/}
UI_20150317_000797	{@st41}Point Shop
UI_20150317_000798	{@st41}Ranking
UI_20150317_000799	{memo X}{@st42}Battlefield schedule
UI_20150317_000800	{@st42}Recent Records
UI_20150317_000801	{@st41}Receive EXP
UI_20150317_000802	{@st41}PvP Page
UI_20150317_000803	{@st41}Search
UI_20150317_000804	{memo X}{@st43}Battlefield Rankings
UI_20150317_000805	{memo X}{@st59}Close Battlefield rankings
UI_20150317_000806	{@st56}Skill Name{/}
UI_20150317_000807	{@st41}Check coordinates{/}
UI_20150317_000808	{@st41}Find{/}
UI_20150317_000809	{@st42b}Manage monster regen{/}
UI_20150317_000810	{@st42b}รายชื่อมอนสเตอร์{/}
UI_20150317_000811	{@st42b}สร้าง UI{/}
UI_20150317_000812	{@st42b}Map Fog{/}
UI_20150317_000813	{@st42b}สร้างแผนที่{/}
UI_20150317_000814	{@st42b}สร้าง Mini-Map{/}
UI_20150317_000815	{@st42b}Dialog {/}
UI_20150317_000816	{@st42b}Change Quest Rewards{/}
UI_20150317_000817	{@st42b}Group regen{/}
UI_20150317_000818	{@st42b}Set map location{/}
UI_20150317_000819	{@st42b}Skills map{/}
UI_20150317_000820	{@st42b}List of events{/}
UI_20150317_000821	{@st42b}Check coordinates{/}
UI_20150317_000822	{@st42b} Check XAC, texture path{/}
UI_20150317_000823	{@st42b}Performance ON/OFF{/}
UI_20150317_000824	Dialogue list
UI_20150317_000825	Search
UI_20150317_000826	{@st41}Preview{/}
UI_20150317_000827	{@st41}Off{/}
UI_20150317_000828	{@st41}Remove{/}
UI_20150317_000829	{@st41}Save all{/}
UI_20150317_000830	{@st41}Apply picture{/}
UI_20150317_000831	{#FFFFFF}{ds}Select Event
UI_20150317_000832	{#FFFFFF}{ds}Edit Event
UI_20150317_000833	{ol}List
UI_20150317_000834	The name of the group to save
UI_20150317_000835	{@st42}Create New{/}
UI_20150317_000836	{@st41}Group regen{/}
UI_20150317_000837	{@st59}Enter monster name to search{/}
UI_20150317_000838	{@st59}Enter group name to save{/}
UI_20150317_000839	{@st41}New group{/}
UI_20150317_000840	Filtering
UI_20150317_000841	{@st59}Enter filter{/}
UI_20150317_000842	{ol}Property Value
UI_20150317_000843	Class List
UI_20150317_000844	Apply to XML
UI_20150317_000845	{#FFFFFF}{ds}Log
UI_20150317_000846	{#FFFFFF}{ds}View all properties
UI_20150317_000847	Enter search word
UI_20150317_000848	All attribute values
UI_20150317_000849	{ol}Name
UI_20150317_000850	{ol}Value
UI_20150317_000851	Rogue
UI_20150317_000852	{ol}Revision
UI_20150317_000853	{ol}Rogue
UI_20150317_000854	Class list
UI_20150317_000855	XML Conversion
UI_20150317_000856	{ol}Class name
UI_20150317_000857	{ol}Property Name
UI_20150317_000858	{ol}Changed value
UI_20150317_000859	{ol}Apply
UI_20150317_000860	Open Folder
UI_20150317_000861	Check All
UI_20150317_000862	History
UI_20150317_000863	Rollback Value
UI_20150317_000864	{ol}Select item
UI_20150317_000865	Enter the name you want to search
UI_20150317_000866	{@st42}ยืนยัน{/}
UI_20150317_000867	{@st41}Create UI{/}
UI_20150317_000868	{ol}Frame
UI_20150317_000869	{@st41}Frame{/}
UI_20150317_000870	{@st41}Button{/}
UI_20150317_000871	{@st41}Text{/}
UI_20150317_000872	{@st42b}Normal{img btn_close}
UI_20150317_000873	{@st42b}Auction{img btn_close}
UI_20150317_000874	{@st41}Set map location{/}
UI_20150317_000875	{@st41}Rename{/}
UI_20150317_000876	{@st59}Enter the words you want to filter{/}
UI_20150317_000877	{@st41}Create{/}
UI_20150317_000878	{@st56}XML save{/}
UI_20150317_000879	{@st56}Reset{/}
UI_20150317_000880	{@st56}Attribute{/}
UI_20150317_000881	{@st56}Value{/}
UI_20150317_000882	{@st42}Content{/}
UI_20150317_000883	{@st41}Undo{/}
UI_20150317_000884	{@st41}Save all{/}
UI_20150317_000885	{@st41}XML Open{/}
UI_20150317_000886	{@st42b}Fixed Skill : 0{/}
UI_20150317_000887	{@st42b}Fixed skill : %s{/}
UI_20150317_000888	{@st42b}Mouse homing{/}
UI_20150317_000889	{@st42b}Skill name{/}
UI_20150317_000890	{@st41}Monster list{/}
UI_20150317_000891	{@st41}Performance Manager{/}
UI_20150317_000892	{ol}Select Quest
UI_20150317_000893	Enter quest name to search
UI_20150317_000894	{ol}Select map
UI_20150317_000895	Enter map name to search
